-1.60686 -30.4552 -288.675 -0 -1.60686 -30.4552 -288.675 -0 -1.60686 -30.4552 -288.675 -0
-1.63746 -30.7439 -288.675 -0 -1.63746 -30.7439 -288.675 -0 -1.63746 -30.7439 -288.675 -0
-1.66835 -31.0326 -288.675 -0 -1.66835 -31.0326 -288.675 -0 -1.66835 -31.0326 -288.675 -0
-1.69953 -31.3213 -288.675 -0 -1.69953 -31.3213 -288.675 -0 -1.69953 -31.3213 -288.675 -0
-1.73099 -31.6099 -288.675 -0 -1.73099 -31.6099 -288.675 -0 -1.73099 -31.6099 -288.675 -0
-1.76275 -31.8986 -288.675 -0 -1.76275 -31.8986 -288.675 -0 -1.76275 -31.8986 -288.675 -0
-1.79479 -32.1873 -288.675 -0 -1.79479 -32.1873 -288.675 -0 -1.79479 -32.1873 -288.675 -0
-1.82713 -32.476 -288.675 -0 -1.82713 -32.476 -288.675 -0 -1.82713 -32.476 -288.675 -0
-1.85975 -32.7646 -288.675 -0 -1.85975 -32.7646 -288.675 -0 -1.85975 -32.7646 -288.675 -0
-1.89266 -33.0533 -288.675 -0 -1.89266 -33.0533 -288.675 -0 -1.89266 -33.0533 -288.675 -0
-1.92586 -33.342 -288.675 -0 -1.92586 -33.342 -288.675 -0 -1.92586 -33.342 -288.675 -0
-1.95934 -33.6307 -288.675 -0 -1.95934 -33.6307 -288.675 -0 -1.95934 -33.6307 -288.675 -0
-1.99312 -33.9193 -288.675 -0 -1.99312 -33.9193 -288.675 -0 -1.99312 -33.9193 -288.675 -0
-2.02718 -34.208 -288.675 -0 -2.02718 -34.208 -288.675 -0 -2.02718 -34.208 -288.675 -0
-2.06154 -34.4967 -288.675 -0 -2.06154 -34.4967 -288.675 -0 -2.06154 -34.4967 -288.675 -0
-2.09618 -34.7854 -288.675 -0 -2.09618 -34.7854 -288.675 -0 -2.09618 -34.7854 -288.675 -0
-2.13111 -35.074 -288.675 -0 -2.13111 -35.074 -288.675 -0 -2.13111 -35.074 -288.675 -0
-2.16633 -35.3627 -288.675 -0 -2.16633 -35.3627 -288.675 -0 -2.16633 -35.3627 -288.675 -0
-2.20184 -35.6514 -288.675 -0 -2.20184 -35.6514 -288.675 -0 -2.20184 -35.6514 -288.675 -0
-2.23763 -35.9401 -288.675 -0 -2.23763 -35.9401 -288.675 -0 -2.23763 -35.9401 -288.675 -0
-2.27372 -36.2287 -288.675 -0 -2.27372 -36.2287 -288.675 -0 -2.27372 -36.2287 -288.675 -0
-2.31009 -36.5174 -288.675 -0 -2.31009 -36.5174 -288.675 -0 -2.31009 -36.5174 -288.675 -0
-2.34676 -36.8061 -288.675 -0 -2.34676 -36.8061 -288.675 -0 -2.34676 -36.8061 -288.675 -0
-2.38371 -37.0948 -288.675 -0 -2.38371 -37.0948 -288.675 -0 -2.38371 -37.0948 -288.675 -0
-2.42095 -37.3834 -288.675 -0 -2.42095 -37.3834 -288.675 -0 -2.42095 -37.3834 -288.675 -0
-2.45848 -37.6721 -288.675 -0 -2.45848 -37.6721 -288.675 -0 -2.45848 -37.6721 -288.675 -0
-2.4963 -37.9608 -288.675 -0 -2.4963 -37.9608 -288.675 -0 -2.4963 -37.9608 -288.675 -0
-2.5344 -38.2495 -288.675 -0 -2.5344 -38.2495 -288.675 -0 -2.5344 -38.2495 -288.675 -0
-2.5728 -38.5381 -288.675 -0 -2.5728 -38.5381 -288.675 -0 -2.5728 -38.5381 -288.675 -0
-2.61148 -38.8268 -288.675 -0 -2.61148 -38.8268 -288.675 -0 -2.61148 -38.8268 -288.675 -0
-2.65045 -39.1155 -288.675 -0 -2.65045 -39.1155 -288.675 -0 -2.65045 -39.1155 -288.675 -0
-2.68971 -39.4042 -288.675 -0 -2.68971 -39.4042 -288.675 -0 -2.68971 -39.4042 -288.675 -0
-2.72926 -39.6928 -288.675 -0 -2.72926 -39.6928 -288.675 -0 -2.72926 -39.6928 -288.675 -0
-2.7691 -39.9815 -288.675 -0 -2.7691 -39.9815 -288.675 -0 -2.7691 -39.9815 -288.675 -0
-2.80923 -40.2702 -288.675 -0 -2.80923 -40.2702 -288.675 -0 -2.80923 -40.2702 -288.675 -0
-2.84964 -40.5589 -288.675 -0 -2.84964 -40.5589 -288.675 -0 -2.84964 -40.5589 -288.675 -0
-2.89035 -40.8475 -288.675 -0 -2.89035 -40.8475 -288.675 -0 -2.89035 -40.8475 -288.675 -0
-2.93134 -41.1362 -288.675 -0 -2.93134 -41.1362 -288.675 -0 -2.93134 -41.1362 -288.675 -0
-2.97262 -41.4249 -288.675 -0 -2.97262 -41.4249 -288.675 -0 -2.97262 -41.4249 -288.675 -0
-3.01419 -41.7136 -288.675 -0 -3.01419 -41.7136 -288.675 -0 -3.01419 -41.7136 -288.675 -0
-3.05605 -42.0022 -288.675 -0 -3.05605 -42.0022 -288.675 -0 -3.05605 -42.0022 -288.675 -0
-3.0982 -42.2909 -288.675 -0 -3.0982 -42.2909 -288.675 -0 -3.0982 -42.2909 -288.675 -0
-3.14064 -42.5796 -288.675 -0 -3.14064 -42.5796 -288.675 -0 -3.14064 -42.5796 -288.675 -0
-3.18336 -42.8683 -288.675 -0 -3.18336 -42.8683 -288.675 -0 -3.18336 -42.8683 -288.675 -0
-3.22638 -43.1569 -288.675 -0 -3.22638 -43.1569 -288.675 -0 -3.22638 -43.1569 -288.675 -0
-3.26968 -43.4456 -288.675 -0 -3.26968 -43.4456 -288.675 -0 -3.26968 -43.4456 -288.675 -0
-3.31327 -43.7343 -288.675 -0 -3.31327 -43.7343 -288.675 -0 -3.31327 -43.7343 -288.675 -0
-3.35715 -44.023 -288.675 -0 -3.35715 -44.023 -288.675 -0 -3.35715 -44.023 -288.675 -0
-3.40132 -44.3116 -288.675 -0 -3.40132 -44.3116 -288.675 -0 -3.40132 -44.3116 -288.675 -0
-3.44578 -44.6003 -288.675 -0 -3.44578 -44.6003 -288.675 -0 -3.44578 -44.6003 -288.675 -0
-3.49052 -44.889 -288.675 -0 -3.49052 -44.889 -288.675 -0 -3.49052 -44.889 -288.675 -0
-3.53556 -45.1777 -288.675 -0 -3.53556 -45.1777 -288.675 -0 -3.53556 -45.1777 -288.675 -0
-3.58088 -45.4663 -288.675 -0 -3.58088 -45.4663 -288.675 -0 -3.58088 -45.4663 -288.675 -0
-3.62649 -45.755 -288.675 -0 -3.62649 -45.755 -288.675 -0 -3.62649 -45.755 -288.675 -0
-3.67239 -46.0437 -288.675 -0 -3.67239 -46.0437 -288.675 -0 -3.67239 -46.0437 -288.675 -0
-3.71858 -46.3324 -288.675 -0 -3.71858 -46.3324 -288.675 -0 -3.71858 -46.3324 -288.675 -0
-3.76506 -46.621 -288.675 -0 -3.76506 -46.621 -288.675 -0 -3.76506 -46.621 -288.675 -0
-3.81183 -46.9097 -288.675 -0 -3.81183 -46.9097 -288.675 -0 -3.81183 -46.9097 -288.675 -0
-3.85888 -47.1984 -288.675 -0 -3.85888 -47.1984 -288.675 -0 -3.85888 -47.1984 -288.675 -0
-3.90623 -47.4871 -288.675 -0 -3.90623 -47.4871 -288.675 -0 -3.90623 -47.4871 -288.675 -0
-3.95386 -47.7757 -288.675 -0 -3.95386 -47.7757 -288.675 -0 -3.95386 -47.7757 -288.675 -0
-4.00178 -48.0644 -288.675 -0 -4.00178 -48.0644 -288.675 -0 -4.00178 -48.0644 -288.675 -0
-4.04999 -48.3531 -288.675 -0 -4.04999 -48.3531 -288.675 -0 -4.04999 -48.3531 -288.675 -0
-4.09849 -48.6418 -288.675 -0 -4.09849 -48.6418 -288.675 -0 -4.09849 -48.6418 -288.675 -0
-4.14728 -48.9304 -288.675 -0 -4.14728 -48.9304 -288.675 -0 -4.14728 -48.9304 -288.675 -0
-4.19635 -49.2191 -288.675 -0 -4.19635 -49.2191 -288.675 -0 -4.19635 -49.2191 -288.675 -0
-4.24572 -49.5078 -288.675 -0 -4.24572 -49.5078 -288.675 -0 -4.24572 -49.5078 -288.675 -0
-4.29537 -49.7965 -288.675 -0 -4.29537 -49.7965 -288.675 -0 -4.29537 -49.7965 -288.675 -0
-4.34531 -50.0851 -288.675 -0 -4.34531 -50.0851 -288.675 -0 -4.34531 -50.0851 -288.675 -0
-4.39554 -50.3738 -288.675 -0 -4.39554 -50.3738 -288.675 -0 -4.39554 -50.3738 -288.675 -0
-4.44606 -50.6625 -288.675 -0 -4.44606 -50.6625 -288.675 -0 -4.44606 -50.6625 -288.675 -0
-4.49687 -50.9512 -288.675 -0 -4.49687 -50.9512 -288.675 -0 -4.49687 -50.9512 -288.675 -0
-4.54797 -51.2398 -288.675 -0 -4.54797 -51.2398 -288.675 -0 -4.54797 -51.2398 -288.675 -0
-4.59936 -51.5285 -288.675 -0 -4.59936 -51.5285 -288.675 -0 -4.59936 -51.5285 -288.675 -0
-4.65103 -51.8172 -288.675 -0 -4.65103 -51.8172 -288.675 -0 -4.65103 -51.8172 -288.675 -0
-4.70299 -52.1059 -288.675 -0 -4.70299 -52.1059 -288.675 -0 -4.70299 -52.1059 -288.675 -0
-4.75524 -52.3945 -288.675 -0 -4.75524 -52.3945 -288.675 -0 -4.75524 -52.3945 -288.675 -0
-4.80778 -52.6832 -288.675 -0 -4.80778 -52.6832 -288.675 -0 -4.80778 -52.6832 -288.675 -0
-4.86061 -52.9719 -288.675 -0 -4.86061 -52.9719 -288.675 -0 -4.86061 -52.9719 -288.675 -0
-4.91373 -53.2606 -288.675 -0 -4.91373 -53.2606 -288.675 -0 -4.91373 -53.2606 -288.675 -0
-4.96714 -53.5492 -288.675 -0 -4.96714 -53.5492 -288.675 -0 -4.96714 -53.5492 -288.675 -0
-5.02083 -53.8379 -288.675 -0 -5.02083 -53.8379 -288.675 -0 -5.02083 -53.8379 -288.675 -0
-5.07482 -54.1266 -288.675 -0 -5.07482 -54.1266 -288.675 -0 -5.07482 -54.1266 -288.675 -0
-5.12909 -54.4153 -288.675 -0 -5.12909 -54.4153 -288.675 -0 -5.12909 -54.4153 -288.675 -0
-5.18365 -54.7039 -288.675 -0 -5.18365 -54.7039 -288.675 -0 -5.18365 -54.7039 -288.675 -0
-5.2385 -54.9926 -288.675 -0 -5.2385 -54.9926 -288.675 -0 -5.2385 -54.9926 -288.675 -0
-5.29364 -55.2813 -288.675 -0 -5.29364 -55.2813 -288.675 -0 -5.29364 -55.2813 -288.675 -0
-5.34907 -55.57 -288.675 -0 -5.34907 -55.57 -288.675 -0 -5.34907 -55.57 -288.675 -0
-5.40478 -55.8586 -288.675 -0 -5.40478 -55.8586 -288.675 -0 -5.40478 -55.8586 -288.675 -0
-5.46079 -56.1473 -288.675 -0 -5.46079 -56.1473 -288.675 -0 -5.46079 -56.1473 -288.675 -0
-5.51708 -56.436 -288.675 -0 -5.51708 -56.436 -288.675 -0 -5.51708 -56.436 -288.675 -0
-5.57366 -56.7247 -288.675 -0 -5.57366 -56.7247 -288.675 -0 -5.57366 -56.7247 -288.675 -0
-5.63053 -57.0133 -288.675 -0 -5.63053 -57.0133 -288.675 -0 -5.63053 -57.0133 -288.675 -0
-5.68769 -57.302 -288.675 -0 -5.68769 -57.302 -288.675 -0 -5.68769 -57.302 -288.675 -0
-5.74514 -57.5907 -288.675 -0 -5.74514 -57.5907 -288.675 -0 -5.74514 -57.5907 -288.675 -0
-5.80288 -57.8794 -288.675 -0 -5.80288 -57.8794 -288.675 -0 -5.80288 -57.8794 -288.675 -0
-5.8609 -58.168 -288.675 -0 -5.8609 -58.168 -288.675 -0 -5.8609 -58.168 -288.675 -0
-5.91922 -58.4567 -288.675 -0 -5.91922 -58.4567 -288.675 -0 -5.91922 -58.4567 -288.675 -0
-5.97782 -58.7454 -288.675 -0 -5.97782 -58.7454 -288.675 -0 -5.97782 -58.7454 -288.675 -0
-6.03671 -59.0341 -288.675 -0 -6.03671 -59.0341 -288.675 -0 -6.03671 -59.0341 -288.675 -0
-6.09589 -59.3227 -288.675 -0 -6.09589 -59.3227 -288.675 -0 -6.09589 -59.3227 -288.675 -0
-6.15536 -59.6114 -288.675 -0 -6.15536 -59.6114 -288.675 -0 -6.15536 -59.6114 -288.675 -0
-6.21512 -59.9001 -288.675 -0 -6.21512 -59.9001 -288.675 -0 -6.21512 -59.9001 -288.675 -0
-6.27516 -60.1888 -288.675 -0 -6.27516 -60.1888 -288.675 -0 -6.27516 -60.1888 -288.675 -0
-6.3355 -60.4774 -288.675 -0 -6.3355 -60.4774 -288.675 -0 -6.3355 -60.4774 -288.675 -0
-6.39612 -60.7661 -288.675 -0 -6.39612 -60.7661 -288.675 -0 -6.39612 -60.7661 -288.675 -0
-6.45703 -61.0548 -288.675 -0 -6.45703 -61.0548 -288.675 -0 -6.45703 -61.0548 -288.675 -0
-6.51824 -61.3435 -288.675 -0 -6.51824 -61.3435 -288.675 -0 -6.51824 -61.3435 -288.675 -0
-6.57972 -61.6321 -288.675 -0 -6.57972 -61.6321 -288.675 -0 -6.57972 -61.6321 -288.675 -0
-6.6415 -61.9208 -288.675 -0 -6.6415 -61.9208 -288.675 -0 -6.6415 -61.9208 -288.675 -0
-6.70357 -62.2095 -288.675 -0 -6.70357 -62.2095 -288.675 -0 -6.70357 -62.2095 -288.675 -0
-6.76593 -62.4982 -288.675 -0 -6.76593 -62.4982 -288.675 -0 -6.76593 -62.4982 -288.675 -0
-6.82857 -62.7868 -288.675 -0 -6.82857 -62.7868 -288.675 -0 -6.82857 -62.7868 -288.675 -0
-6.8915 -63.0755 -288.675 -0 -6.8915 -63.0755 -288.675 -0 -6.8915 -63.0755 -288.675 -0
-6.95472 -63.3642 -288.675 -0 -6.95472 -63.3642 -288.675 -0 -6.95472 -63.3642 -288.675 -0
-7.01824 -63.6529 -288.675 -0 -7.01824 -63.6529 -288.675 -0 -7.01824 -63.6529 -288.675 -0
-7.08203 -63.9415 -288.675 -0 -7.08203 -63.9415 -288.675 -0 -7.08203 -63.9415 -288.675 -0
-7.14612 -64.2302 -288.675 -0 -7.14612 -64.2302 -288.675 -0 -7.14612 -64.2302 -288.675 -0
-7.2105 -64.5189 -288.675 -0 -7.2105 -64.5189 -288.675 -0 -7.2105 -64.5189 -288.675 -0
-7.27516 -64.8076 -288.675 -0 -7.27516 -64.8076 -288.675 -0 -7.27516 -64.8076 -288.675 -0
-7.34012 -65.0962 -288.675 -0 -7.34012 -65.0962 -288.675 -0 -7.34012 -65.0962 -288.675 -0
-7.40536 -65.3849 -288.675 -0 -7.40536 -65.3849 -288.675 -0 -7.40536 -65.3849 -288.675 -0
-7.47089 -65.6736 -288.675 -0 -7.47089 -65.6736 -288.675 -0 -7.47089 -65.6736 -288.675 -0
-7.53671 -65.9623 -288.675 -0 -7.53671 -65.9623 -288.675 -0 -7.53671 -65.9623 -288.675 -0
-7.60282 -66.2509 -288.675 -0 -7.60282 -66.2509 -288.675 -0 -7.60282 -66.2509 -288.675 -0
